UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1477097418,10/21/2016 12:00:00 AM,14:50:18,366.71,51,30.4,95,39.25,7.87,06:19:00,17:55:00
1474208705,9/18/2016 12:00:00 AM,04:25:05,1.28,52,30.43,100,165.74,4.5,06:11:00,18:23:00
1473981607,9/15/2016 12:00:00 AM,13:20:07,84.99,53,30.44,91,154.54,4.5,06:10:00,18:26:00
1482221735,12/19/2016 12:00:00 AM,22:15:35,1.21,48,30.56,83,166.95,7.87,06:52:00,17:48:00
1476432622,10/13/2016 12:00:00 AM,22:10:22,1.22,51,30.49,36,144.5,7.87,06:17:00,18:01:00
1475852125,10/7/2016 12:00:00 AM,04:55:25,1.21,45,30.4,83,181.7,7.87,06:15:00,18:06:00
1479121201,11/14/2016 12:00:00 AM,01:00:01,1.22,46,30.46,25,127.56,6.75,06:31:00,17:43:00
1483047001,12/29/2016 12:00:00 AM,11:30:01,426.45,48,30.35,101,34.95,5.62,06:56:00,17:53:00
1480086606,11/25/2016 12:00:00 AM,05:10:06,1.23,46,30.46,100,106.11,7.87,06:37:00,17:42:00
1473944105,9/15/2016 12:00:00 AM,02:55:05,1.22,48,30.41,98,212.35,9.0,06:10:00,18:26:00
1481536535,12/11/2016 12:00:00 AM,23:55:35,1.26,46,30.38,97,172.11,2.25,06:47:00,17:44:00
1482296721,12/20/2016 12:00:00 AM,19:05:21,1.21,49,30.5,75,143.66,5.62,06:52:00,17:48:00
1475955019,10/8/2016 12:00:00 AM,09:30:19,791.39,61,30.43,65,357.09,2.25,06:15:00,18:05:00
1475550926,10/3/2016 12:00:00 AM,17:15:26,57.84,52,30.42,102,58.89,2.25,06:14:00,18:09:00
1476404123,10/13/2016 12:00:00 AM,14:15:23,839.83,63,30.43,55,21.79,2.25,06:17:00,18:01:00
1478829905,11/10/2016 12:00:00 AM,16:05:05,100.67,57,30.44,87,25.43,2.25,06:28:00,17:45:00
1482893150,12/27/2016 12:00:00 AM,16:45:50,270.97,56,30.4,22,331.41,2.25,06:56:00,17:52:00
1480074002,11/25/2016 12:00:00 AM,01:40:02,1.2,46,30.48,101,163.54,10.12,06:37:00,17:42:00
1474122903,9/17/2016 12:00:00 AM,04:35:03,1.26,53,30.44,95,128.07,5.62,06:10:00,18:24:00
1474403108,9/20/2016 12:00:00 AM,10:25:08,910.84,61,30.43,65,0.11,6.75,06:11:00,18:21:00
1478200217,11/3/2016 12:00:00 AM,09:10:17,635.07,63,30.46,25,60.51,2.25,06:25:00,17:47:00
1474242005,9/18/2016 12:00:00 AM,13:40:05,995.47,62,30.45,81,215.01,4.5,06:11:00,18:23:00
1480347917,11/28/2016 12:00:00 AM,05:45:17,1.22,44,30.44,23,166.26,5.62,06:39:00,17:42:00
1475587522,10/4/2016 12:00:00 AM,03:25:22,1.25,50,30.41,99,157.11,3.37,06:14:00,18:08:00
1477706118,10/28/2016 12:00:00 AM,15:55:18,306.39,48,30.38,101,63.09,3.37,06:22:00,17:51:00
1478789101,11/10/2016 12:00:00 AM,04:45:01,1.25,47,30.41,27,210.28,5.62,06:28:00,17:45:00
1482875753,12/27/2016 12:00:00 AM,11:55:53,860.6,59,30.44,22,315.6,5.62,06:56:00,17:52:00
1477320022,10/24/2016 12:00:00 AM,04:40:22,1.2,47,30.4,60,160.35,7.87,06:21:00,17:53:00
1482911449,12/27/2016 12:00:00 AM,21:50:49,1.19,44,30.45,27,197.1,9.0,06:56:00,17:52:00
1475642720,10/4/2016 12:00:00 AM,18:45:20,1.26,53,30.45,102,87.17,1.12,06:14:00,18:08:00
1482151518,12/19/2016 12:00:00 AM,02:45:18,1.22,46,30.47,87,155.72,3.37,06:52:00,17:48:00
1483012539,12/29/2016 12:00:00 AM,01:55:39,1.19,37,30.36,53,177.83,6.75,06:56:00,17:53:00
1478754004,11/9/2016 12:00:00 AM,19:00:04,1.21,51,30.45,98,306.35,0.0,06:28:00,17:45:00
1476797117,10/18/2016 12:00:00 AM,03:25:17,1.21,51,30.41,98,149.7,6.75,06:18:00,17:57:00
1482298521,12/20/2016 12:00:00 AM,19:35:21,1.22,48,30.5,78,158.67,6.75,06:52:00,17:48:00
1482991849,12/28/2016 12:00:00 AM,20:10:49,1.2,41,30.37,96,166.43,3.37,06:56:00,17:52:00
1479268502,11/15/2016 12:00:00 AM,17:55:02,1.78,51,30.45,95,142.43,7.87,06:31:00,17:43:00
1474478705,9/21/2016 12:00:00 AM,07:25:05,277.96,51,30.4,97,126.1,7.87,06:11:00,18:20:00
1477311917,10/24/2016 12:00:00 AM,02:25:17,1.2,46,30.41,53,157.75,11.25,06:21:00,17:53:00
1478895908,11/11/2016 12:00:00 AM,10:25:08,793.37,62,30.52,30,25.37,9.0,06:29:00,17:44:00
1482413449,12/22/2016 12:00:00 AM,03:30:49,1.24,45,30.39,42,122.56,9.0,06:53:00,17:49:00
1473627322,9/11/2016 12:00:00 AM,10:55:22,735.63,62,30.5,73,35.59,7.87,06:09:00,18:29:00
1477590319,10/27/2016 12:00:00 AM,07:45:19,322.04,50,30.41,93,72.45,2.25,06:22:00,17:51:00
1475653521,10/4/2016 12:00:00 AM,21:45:21,1.21,51,30.47,101,151.22,5.62,06:14:00,18:08:00
1474275605,9/18/2016 12:00:00 AM,23:00:05,1.23,50,30.46,37,161.56,7.87,06:11:00,18:23:00
1473506420,9/10/2016 12:00:00 AM,01:20:20,1.56,45,30.36,100,191.05,6.75,06:09:00,18:30:00
1475502321,10/3/2016 12:00:00 AM,03:45:21,1.21,47,30.42,101,79.89,1.12,06:14:00,18:09:00
1480651201,12/1/2016 12:00:00 AM,18:00:01,1.22,45,30.4,93,103.75,6.75,06:41:00,17:42:00
1476624921,10/16/2016 12:00:00 AM,03:35:21,1.25,50,30.49,24,156.03,6.75,06:18:00,17:59:00
1477300518,10/23/2016 12:00:00 AM,23:15:18,1.21,46,30.45,46,182.64,7.87,06:20:00,17:54:00
1482002730,12/17/2016 12:00:00 AM,09:25:30,591.83,50,30.3,86,97.68,3.37,06:51:00,17:47:00
1472888704,9/2/2016 12:00:00 AM,21:45:04,2.84,54,30.46,101,150.67,6.75,06:07:00,18:37:00
1478959802,11/12/2016 12:00:00 AM,04:10:02,1.21,44,30.46,82,180.45,3.37,06:30:00,17:44:00
1478189121,11/3/2016 12:00:00 AM,06:05:21,1.21,46,30.42,38,164.33,11.25,06:25:00,17:47:00
1482935439,12/28/2016 12:00:00 AM,04:30:39,1.18,44,30.39,99,148.25,7.87,06:56:00,17:52:00
1480375519,11/28/2016 12:00:00 AM,13:25:19,837.85,60,30.43,31,53.67,5.62,06:39:00,17:42:00
1480615801,12/1/2016 12:00:00 AM,08:10:01,11.89,43,30.42,97,133.54,3.37,06:41:00,17:42:00
1480849534,12/4/2016 12:00:00 AM,01:05:34,1.23,45,30.33,93,160.08,5.62,06:43:00,17:43:00
1481455850,12/11/2016 12:00:00 AM,01:30:50,1.29,48,30.41,102,182.84,3.37,06:47:00,17:44:00
1478209217,11/3/2016 12:00:00 AM,11:40:17,936.1,65,30.44,31,133.91,4.5,06:25:00,17:47:00
1476644722,10/16/2016 12:00:00 AM,09:05:22,791.07,63,30.54,16,143.32,5.62,06:18:00,17:59:00
1482498647,12/23/2016 12:00:00 AM,03:10:47,1.21,46,30.43,34,99.32,4.5,06:54:00,17:50:00
1477123218,10/21/2016 12:00:00 AM,22:00:18,1.22,48,30.45,100,160.19,4.5,06:19:00,17:55:00
1473270919,9/7/2016 12:00:00 AM,07:55:19,252.02,52,30.44,95,107.59,3.37,06:08:00,18:33:00
1475716220,10/5/2016 12:00:00 AM,15:10:20,194.85,55,30.43,101,40.02,3.37,06:14:00,18:08:00
1476481523,10/14/2016 12:00:00 AM,11:45:23,999.59,63,30.48,59,350.92,6.75,06:17:00,18:00:00
1474174206,9/17/2016 12:00:00 AM,18:50:06,1.27,54,30.46,78,106.41,4.5,06:10:00,18:24:00
1473772206,9/13/2016 12:00:00 AM,03:10:06,2.35,51,30.43,74,184.52,4.5,06:10:00,18:27:00
1479747601,11/21/2016 12:00:00 AM,07:00:01,38.51,44,30.43,90,137.95,4.5,06:35:00,17:42:00
1479718801,11/20/2016 12:00:00 AM,23:00:01,1.19,47,30.45,101,65.19,10.12,06:34:00,17:42:00
1476677127,10/16/2016 12:00:00 AM,18:05:27,1.52,58,30.48,30,158.3,6.75,06:18:00,17:59:00
1480479601,11/29/2016 12:00:00 AM,18:20:01,1.19,46,30.41,101,183.96,2.25,06:40:00,17:42:00
1476381625,10/13/2016 12:00:00 AM,08:00:25,421.84,59,30.48,29,68.26,5.62,06:17:00,18:01:00
1475041524,9/27/2016 12:00:00 AM,19:45:24,1.25,52,30.4,96,183.01,1.12,06:13:00,18:15:00
1475929521,10/8/2016 12:00:00 AM,02:25:21,1.22,47,30.38,89,186.19,6.75,06:15:00,18:05:00
1479697502,11/20/2016 12:00:00 AM,17:05:02,50.33,50,30.4,102,66.06,4.5,06:34:00,17:42:00
1482431755,12/22/2016 12:00:00 AM,08:35:55,386.89,53,30.45,44,53.75,6.75,06:53:00,17:49:00
1473589222,9/11/2016 12:00:00 AM,00:20:22,2.1,46,30.43,92,184.31,4.5,06:09:00,18:29:00
1476731719,10/17/2016 12:00:00 AM,09:15:19,699.19,63,30.48,15,64.42,6.75,06:18:00,17:58:00
1478704502,11/9/2016 12:00:00 AM,05:15:02,1.21,44,30.4,66,178.55,4.5,06:28:00,17:45:00
1478047817,11/1/2016 12:00:00 AM,14:50:17,785.8,57,30.44,44,348.09,2.25,06:24:00,17:48:00
1476026423,10/9/2016 12:00:00 AM,05:20:23,1.23,47,30.4,83,181.68,11.25,06:16:00,18:04:00
1479134701,11/14/2016 12:00:00 AM,04:45:01,1.2,45,30.44,42,119.59,5.62,06:31:00,17:43:00
1479492018,11/18/2016 12:00:00 AM,08:00:18,165.26,51,30.44,77,136.78,10.12,06:33:00,17:43:00
1473106806,9/5/2016 12:00:00 AM,10:20:06,926.04,60,30.45,70,302.54,9.0,06:08:00,18:35:00
1480756533,12/2/2016 12:00:00 AM,23:15:33,1.22,45,30.35,93,128.58,4.5,06:42:00,17:42:00
1477535418,10/26/2016 12:00:00 AM,16:30:18,316.46,57,30.39,78,82.08,2.25,06:21:00,17:52:00
1477657220,10/28/2016 12:00:00 AM,02:20:20,1.22,47,30.39,101,167.26,3.37,06:22:00,17:51:00
1476773718,10/17/2016 12:00:00 AM,20:55:18,1.25,53,30.47,101,114.63,3.37,06:18:00,17:58:00
1478734802,11/9/2016 12:00:00 AM,13:40:02,842.23,63,30.42,50,322.76,9.0,06:28:00,17:45:00
1478280618,11/4/2016 12:00:00 AM,07:30:18,23.51,50,30.46,29,161.94,2.25,06:25:00,17:47:00
1478480702,11/6/2016 12:00:00 AM,15:05:02,585.11,64,30.44,61,42.62,6.75,06:26:00,17:46:00
1476389721,10/13/2016 12:00:00 AM,10:15:21,870.01,65,30.49,30,70.23,3.37,06:17:00,18:01:00
1473730819,9/12/2016 12:00:00 AM,15:40:19,46.41,58,30.46,96,57.93,1.12,06:09:00,18:28:00
1479708902,11/20/2016 12:00:00 AM,20:15:02,1.22,48,30.44,102,8.64,6.75,06:34:00,17:42:00
1475845221,10/7/2016 12:00:00 AM,03:00:21,1.21,46,30.4,85,183.54,7.87,06:15:00,18:06:00
1479221101,11/15/2016 12:00:00 AM,04:45:01,1.21,45,30.42,57,171.53,10.12,06:31:00,17:43:00
1483042205,12/29/2016 12:00:00 AM,10:10:05,463.43,49,30.37,99,56.24,6.75,06:56:00,17:53:00
1477083020,10/21/2016 12:00:00 AM,10:50:20,366.82,48,30.46,102,104.73,2.25,06:19:00,17:55:00
1477053020,10/21/2016 12:00:00 AM,02:30:20,1.24,47,30.41,100,164.08,4.5,06:19:00,17:55:00
1481641502,12/13/2016 12:00:00 AM,05:05:02,1.31,43,30.27,74,273.22,11.25,06:48:00,17:45:00
1481292952,12/9/2016 12:00:00 AM,04:15:52,1.23,46,30.35,85,212.48,3.37,06:46:00,17:44:00
1482507939,12/23/2016 12:00:00 AM,05:45:39,1.23,45,30.44,40,135.99,12.37,06:54:00,17:50:00
1478139618,11/2/2016 12:00:00 AM,16:20:18,343.75,61,30.42,22,77.9,9.0,06:24:00,17:48:00
1479368702,11/16/2016 12:00:00 AM,21:45:02,1.22,45,30.44,95,65.14,4.5,06:32:00,17:43:00
1476085228,10/9/2016 12:00:00 AM,21:40:28,1.26,50,30.44,94,181.63,7.87,06:16:00,18:04:00
1474820119,9/25/2016 12:00:00 AM,06:15:19,9.0,47,30.46,64,188.75,9.0,06:12:00,18:16:00
1476713121,10/17/2016 12:00:00 AM,04:05:21,1.21,48,30.45,34,179.03,7.87,06:18:00,17:58:00
1475779520,10/6/2016 12:00:00 AM,08:45:20,424.99,56,30.48,83,2.76,0.0,06:15:00,18:07:00
1477938623,10/31/2016 12:00:00 AM,08:30:23,469.12,50,30.5,101,62.87,3.37,06:23:00,17:49:00
1480187717,11/26/2016 12:00:00 AM,09:15:17,465.38,51,30.47,59,61.62,4.5,06:38:00,17:42:00
1476024039,10/9/2016 12:00:00 AM,04:40:39,1.24,47,30.39,81,193.3,10.12,06:16:00,18:04:00
1480464902,11/29/2016 12:00:00 AM,14:15:02,415.35,49,30.38,93,126.31,5.62,06:40:00,17:42:00
1480053605,11/24/2016 12:00:00 AM,20:00:05,1.24,46,30.5,100,151.96,2.25,06:37:00,17:42:00
1482476449,12/22/2016 12:00:00 AM,21:00:49,1.26,51,30.46,27,155.39,15.75,06:53:00,17:49:00
1477884618,10/30/2016 12:00:00 AM,17:30:18,20.16,48,30.45,102,124.84,5.62,06:23:00,17:49:00
1477707017,10/28/2016 12:00:00 AM,16:10:17,305.35,49,30.38,101,121.64,1.12,06:22:00,17:51:00
1478177718,11/3/2016 12:00:00 AM,02:55:18,1.18,44,30.42,38,182.8,7.87,06:25:00,17:47:00
1483081202,12/29/2016 12:00:00 AM,21:00:02,1.21,43,30.31,101,169.97,5.62,06:56:00,17:53:00
1482744940,12/25/2016 12:00:00 AM,23:35:40,1.23,45,30.45,102,72.55,3.37,06:55:00,17:51:00
1483197906,12/31/2016 12:00:00 AM,05:25:06,1.22,43,30.28,80,222.5,1.12,06:57:00,17:54:00
1482989740,12/28/2016 12:00:00 AM,19:35:40,1.18,43,30.37,102,137.15,9.0,06:56:00,17:52:00
1475076621,9/28/2016 12:00:00 AM,05:30:21,1.21,46,30.38,84,184.25,9.0,06:13:00,18:14:00
1477967717,10/31/2016 12:00:00 AM,16:35:17,129.82,48,30.44,96,67.84,4.5,06:23:00,17:49:00
1480664102,12/1/2016 12:00:00 AM,21:35:02,1.18,45,30.42,93,156.97,5.62,06:41:00,17:42:00
1479250202,11/15/2016 12:00:00 AM,12:50:02,865.68,54,30.45,100,52.39,1.12,06:31:00,17:43:00
1475584226,10/4/2016 12:00:00 AM,02:30:26,1.23,50,30.42,99,114.18,2.25,06:14:00,18:08:00
1477001118,10/20/2016 12:00:00 AM,12:05:18,981.07,56,30.46,55,0.12,6.75,06:19:00,17:56:00
1477277117,10/23/2016 12:00:00 AM,16:45:17,98.55,57,30.39,44,132.05,10.12,06:20:00,17:54:00
1479964206,11/23/2016 12:00:00 AM,19:10:06,1.21,45,30.45,96,96.17,3.37,06:36:00,17:42:00
1481545223,12/12/2016 12:00:00 AM,02:20:23,1.3,48,30.36,94,253.47,2.25,06:48:00,17:45:00
1479404102,11/17/2016 12:00:00 AM,07:35:02,23.27,54,30.44,17,159.71,13.5,06:32:00,17:43:00
1482352859,12/21/2016 12:00:00 AM,10:40:59,745.61,58,30.46,50,62.29,6.75,06:53:00,17:49:00
1475841020,10/7/2016 12:00:00 AM,01:50:20,1.23,46,30.41,87,105.02,6.75,06:15:00,18:06:00
1480893034,12/4/2016 12:00:00 AM,13:10:34,176.1,45,30.35,93,131.52,7.87,06:43:00,17:43:00
1482812149,12/26/2016 12:00:00 AM,18:15:49,1.23,50,30.45,28,157.7,10.12,06:55:00,17:51:00
1478080518,11/1/2016 12:00:00 AM,23:55:18,1.27,44,30.48,43,164.71,6.75,06:24:00,17:48:00
1478608502,11/8/2016 12:00:00 AM,02:35:02,1.19,45,30.4,49,163.98,5.62,06:27:00,17:45:00
1479024001,11/12/2016 12:00:00 AM,22:00:01,1.18,48,30.49,55,165.09,4.5,06:30:00,17:44:00
1480996839,12/5/2016 12:00:00 AM,18:00:39,1.24,45,30.37,93,329.07,1.12,06:44:00,17:43:00
1478370917,11/5/2016 12:00:00 AM,08:35:17,509.84,59,30.5,23,120.36,1.12,06:26:00,17:46:00
1480481101,11/29/2016 12:00:00 AM,18:45:01,1.18,46,30.42,99,81.09,6.75,06:40:00,17:42:00
1475443820,10/2/2016 12:00:00 AM,11:30:20,448.82,57,30.46,95,81.39,10.12,06:14:00,18:10:00
1479618617,11/19/2016 12:00:00 AM,19:10:17,1.21,48,30.44,95,161.77,5.62,06:34:00,17:42:00
1478053819,11/1/2016 12:00:00 AM,16:30:19,206.75,55,30.44,61,87.05,2.25,06:24:00,17:48:00
1480996250,12/5/2016 12:00:00 AM,17:50:50,1.21,45,30.37,93,329.84,2.25,06:44:00,17:43:00
1475652024,10/4/2016 12:00:00 AM,21:20:24,1.23,51,30.48,101,159.6,5.62,06:14:00,18:08:00
1479539720,11/18/2016 12:00:00 AM,21:15:20,1.21,48,30.43,92,132.84,10.12,06:33:00,17:43:00
1482123617,12/18/2016 12:00:00 AM,19:00:17,1.26,44,30.44,101,255.15,5.62,06:51:00,17:47:00
1475354421,10/1/2016 12:00:00 AM,10:40:21,840.76,54,30.48,99,40.92,4.5,06:13:00,18:11:00
1474513518,9/21/2016 12:00:00 AM,17:05:18,126.91,53,30.39,92,29.22,9.0,06:11:00,18:20:00
1480365018,11/28/2016 12:00:00 AM,10:30:18,783.86,58,30.46,55,110.2,3.37,06:39:00,17:42:00
1475563537,10/3/2016 12:00:00 AM,20:45:37,1.26,52,30.45,99,128.44,3.37,06:14:00,18:09:00
1479911702,11/23/2016 12:00:00 AM,04:35:02,1.17,41,30.39,83,174.19,4.5,06:36:00,17:42:00
1476263724,10/11/2016 12:00:00 AM,23:15:24,1.21,51,30.47,84,158.43,7.87,06:16:00,18:03:00
1480200318,11/26/2016 12:00:00 AM,12:45:18,869.77,57,30.43,78,76.96,9.0,06:38:00,17:42:00
1476641723,10/16/2016 12:00:00 AM,08:15:23,373.54,61,30.54,15,137.9,9.0,06:18:00,17:59:00
1476627018,10/16/2016 12:00:00 AM,04:10:18,1.21,50,30.49,22,171.26,7.87,06:18:00,17:59:00
1480780237,12/3/2016 12:00:00 AM,05:50:37,1.23,45,30.3,93,131.48,2.25,06:42:00,17:43:00
1479562218,11/19/2016 12:00:00 AM,03:30:18,1.21,44,30.4,59,138.35,5.62,06:34:00,17:42:00
1480306824,11/27/2016 12:00:00 AM,18:20:24,1.24,51,30.45,29,135.0,10.12,06:38:00,17:42:00
1475639720,10/4/2016 12:00:00 AM,17:55:20,26.98,54,30.44,102,158.36,2.25,06:14:00,18:08:00
1474734920,9/24/2016 12:00:00 AM,06:35:20,20.04,49,30.45,93,176.43,3.37,06:12:00,18:17:00
1482925552,12/28/2016 12:00:00 AM,01:45:52,1.21,43,30.42,34,163.57,9.0,06:56:00,17:52:00
1477673718,10/28/2016 12:00:00 AM,06:55:18,32.37,46,30.39,102,130.11,1.12,06:22:00,17:51:00
1481840126,12/15/2016 12:00:00 AM,12:15:26,1091.83,52,30.25,89,273.43,15.75,06:50:00,17:46:00
1481450751,12/11/2016 12:00:00 AM,00:05:51,1.26,49,30.42,102,218.75,2.25,06:47:00,17:44:00
1480805736,12/3/2016 12:00:00 AM,12:55:36,95.24,45,30.29,93,313.32,5.62,06:42:00,17:43:00
1473259819,9/7/2016 12:00:00 AM,04:50:19,2.06,44,30.4,65,177.91,4.5,06:08:00,18:33:00
1478723101,11/9/2016 12:00:00 AM,10:25:01,792.93,61,30.47,39,345.25,3.37,06:28:00,17:45:00
1482338434,12/21/2016 12:00:00 AM,06:40:34,1.76,45,30.45,78,153.0,9.0,06:53:00,17:49:00
1476742817,10/17/2016 12:00:00 AM,12:20:17,994.61,64,30.45,41,65.92,2.25,06:18:00,17:58:00
1480332920,11/28/2016 12:00:00 AM,01:35:20,1.19,48,30.44,26,166.12,11.25,06:39:00,17:42:00
1473764703,9/13/2016 12:00:00 AM,01:05:03,2.42,50,30.46,88,215.63,3.37,06:10:00,18:27:00
1476761118,10/17/2016 12:00:00 AM,17:25:18,92.99,58,30.43,86,34.77,9.0,06:18:00,17:58:00
1478494802,11/6/2016 12:00:00 AM,19:00:02,1.25,54,30.47,84,212.07,9.0,06:26:00,17:46:00
1480715418,12/2/2016 12:00:00 AM,11:50:18,127.93,45,30.4,93,161.11,2.25,06:42:00,17:42:00
1480293618,11/27/2016 12:00:00 AM,14:40:18,716.76,55,30.43,78,45.3,9.0,06:38:00,17:42:00
1474908021,9/26/2016 12:00:00 AM,06:40:21,16.24,48,30.43,91,108.21,7.87,06:12:00,18:15:00
1479186301,11/14/2016 12:00:00 AM,19:05:01,1.24,50,30.47,101,99.88,6.75,06:31:00,17:43:00
1477127417,10/21/2016 12:00:00 AM,23:10:17,1.18,46,30.44,101,171.66,6.75,06:19:00,17:55:00
1472744705,9/1/2016 12:00:00 AM,05:45:05,1.87,48,30.42,86,120.92,9.0,06:07:00,18:38:00
1477690817,10/28/2016 12:00:00 AM,11:40:17,416.45,50,30.41,101,89.72,4.5,06:22:00,17:51:00
1475809824,10/6/2016 12:00:00 AM,17:10:24,42.79,54,30.43,101,350.21,3.37,06:15:00,18:07:00
1476061821,10/9/2016 12:00:00 AM,15:10:21,792.96,63,30.39,73,359.84,6.75,06:16:00,18:04:00
1476927618,10/19/2016 12:00:00 AM,15:40:18,79.4,55,30.42,101,52.53,4.5,06:19:00,17:56:00
1479010201,11/12/2016 12:00:00 AM,18:10:01,1.22,54,30.45,52,78.42,1.12,06:30:00,17:44:00
1482296118,12/20/2016 12:00:00 AM,18:55:18,1.26,49,30.5,75,138.02,9.0,06:52:00,17:48:00
1476118825,10/10/2016 12:00:00 AM,07:00:25,20.63,49,30.41,68,194.98,6.75,06:16:00,18:03:00
1473975006,9/15/2016 12:00:00 AM,11:30:06,61.71,54,30.47,95,159.7,4.5,06:10:00,18:26:00
1474104304,9/16/2016 12:00:00 AM,23:25:04,1.23,54,30.48,95,112.51,5.62,06:10:00,18:25:00
1480659615,12/1/2016 12:00:00 AM,20:20:15,1.24,45,30.42,93,159.53,9.0,06:41:00,17:42:00
1481403039,12/10/2016 12:00:00 AM,10:50:39,284.32,54,30.41,89,42.09,2.25,06:47:00,17:44:00
1475443222,10/2/2016 12:00:00 AM,11:20:22,1012.21,57,30.46,98,70.52,11.25,06:14:00,18:10:00
1476027022,10/9/2016 12:00:00 AM,05:30:22,1.25,46,30.4,82,183.18,10.12,06:16:00,18:04:00
1477408219,10/25/2016 12:00:00 AM,05:10:19,1.22,48,30.44,57,194.13,11.25,06:21:00,17:52:00
1478642702,11/8/2016 12:00:00 AM,12:05:02,890.51,63,30.42,62,359.93,4.5,06:27:00,17:45:00
1478747404,11/9/2016 12:00:00 AM,17:10:04,69.49,58,30.43,72,319.2,10.12,06:28:00,17:45:00
1481725802,12/14/2016 12:00:00 AM,04:30:02,1.26,39,30.26,59,217.55,7.87,06:49:00,17:46:00
1483118703,12/30/2016 12:00:00 AM,07:25:03,19.06,40,30.3,69,178.96,3.37,06:57:00,17:54:00
1477252818,10/23/2016 12:00:00 AM,10:00:18,807.72,51,30.42,91,74.76,3.37,06:20:00,17:54:00
1482982250,12/28/2016 12:00:00 AM,17:30:50,25.26,46,30.35,100,126.4,7.87,06:56:00,17:52:00
1479885002,11/22/2016 12:00:00 AM,21:10:02,1.19,43,30.44,101,105.32,10.12,06:35:00,17:42:00
1477361720,10/24/2016 12:00:00 AM,16:15:20,150.19,56,30.42,91,359.93,6.75,06:21:00,17:53:00
1476320122,10/12/2016 12:00:00 AM,14:55:22,726.09,60,30.43,79,79.29,7.87,06:16:00,18:02:00
1474901124,9/26/2016 12:00:00 AM,04:45:24,1.22,45,30.41,59,158.8,11.25,06:12:00,18:15:00
1477670425,10/28/2016 12:00:00 AM,06:00:25,1.24,46,30.38,102,160.19,2.25,06:22:00,17:51:00
1480923335,12/4/2016 12:00:00 AM,21:35:35,1.21,45,30.36,93,41.13,2.25,06:43:00,17:43:00
1473324922,9/7/2016 12:00:00 AM,22:55:22,3.48,48,30.44,49,162.44,7.87,06:08:00,18:33:00
1476661223,10/16/2016 12:00:00 AM,13:40:23,959.24,69,30.5,18,15.52,9.0,06:18:00,17:59:00
1481441761,12/10/2016 12:00:00 AM,21:36:01,1.29,48,30.43,102,85.39,2.25,06:47:00,17:44:00
1474862122,9/25/2016 12:00:00 AM,17:55:22,25.21,57,30.44,82,10.43,3.37,06:12:00,18:16:00
1474952125,9/26/2016 12:00:00 AM,18:55:25,1.23,49,30.4,69,100.35,4.5,06:12:00,18:15:00
1476276618,10/12/2016 12:00:00 AM,02:50:18,1.24,48,30.44,70,185.19,6.75,06:16:00,18:02:00
1479123902,11/14/2016 12:00:00 AM,01:45:02,1.21,46,30.45,29,165.14,10.12,06:31:00,17:43:00
1481949918,12/16/2016 12:00:00 AM,18:45:18,1.23,49,30.23,29,224.47,12.37,06:50:00,17:46:00
1477032318,10/20/2016 12:00:00 AM,20:45:18,1.21,46,30.45,97,96.53,4.5,06:19:00,17:56:00
1477135217,10/22/2016 12:00:00 AM,01:20:17,1.23,48,30.42,102,108.57,0.0,06:20:00,17:54:00
1474812921,9/25/2016 12:00:00 AM,04:15:21,1.22,47,30.45,60,175.09,6.75,06:12:00,18:16:00
1481912719,12/16/2016 12:00:00 AM,08:25:19,354.22,41,30.26,97,245.4,3.37,06:50:00,17:46:00
1477277718,10/23/2016 12:00:00 AM,16:55:18,139.31,57,30.39,38,73.11,3.37,06:20:00,17:54:00
1475874320,10/7/2016 12:00:00 AM,11:05:20,200.01,57,30.44,92,0.78,4.5,06:15:00,18:06:00
1474275904,9/18/2016 12:00:00 AM,23:05:04,1.25,50,30.46,38,182.02,7.87,06:11:00,18:23:00
1480267818,11/27/2016 12:00:00 AM,07:30:18,36.09,45,30.46,101,96.88,6.75,06:38:00,17:42:00
1479192605,11/14/2016 12:00:00 AM,20:50:05,1.2,49,30.47,102,106.67,3.37,06:31:00,17:43:00
1477356018,10/24/2016 12:00:00 AM,14:40:18,731.65,57,30.42,79,88.5,7.87,06:21:00,17:53:00
1475149823,9/29/2016 12:00:00 AM,01:50:23,1.21,48,30.4,70,186.06,5.62,06:13:00,18:13:00
1478316923,11/4/2016 12:00:00 AM,17:35:23,11.01,59,30.44,36,139.58,6.75,06:25:00,17:47:00
1478025318,11/1/2016 12:00:00 AM,08:35:18,639.34,51,30.49,42,127.1,7.87,06:24:00,17:48:00
1482725158,12/25/2016 12:00:00 AM,18:05:58,1.21,47,30.42,97,167.42,6.75,06:55:00,17:51:00
1476657619,10/16/2016 12:00:00 AM,12:40:19,558.24,67,30.52,18,60.8,1.12,06:18:00,17:59:00
1480645503,12/1/2016 12:00:00 AM,16:25:03,111.77,45,30.38,93,137.3,11.25,06:41:00,17:42:00
1472795104,9/1/2016 12:00:00 AM,19:45:04,2.48,54,30.45,65,108.06,3.37,06:07:00,18:38:00
1477723518,10/28/2016 12:00:00 AM,20:45:18,1.19,44,30.43,55,103.18,9.0,06:22:00,17:51:00
1480125901,11/25/2016 12:00:00 AM,16:05:01,258.91,52,30.43,88,195.79,9.0,06:37:00,17:42:00
1476144627,10/10/2016 12:00:00 AM,14:10:27,851.38,63,30.39,60,348.33,6.75,06:16:00,18:03:00
